425,2,South,REG
426,2,South,REG
427,2,South,REG
428,2,South,REG
429,2,South,REG
430,2,South,REG
431,2,South,REG
432,2,South,REG
433,2,South,REG
434,2,South,REG
435,2,South,REG
436,2,South,REG
437,2,South,REG
438,2,South,REG
439,2,South,REG
440,2,South,REG
441,2,South,REG
442,2,South,REG
443,2,South,REG
444,2,South,REG
445,2,South,REG
446,2,South,REG
447,2,South,REG
448,2,South,REG
449,2,South,REG
450,2,South,REG
451,2,South,REG
452,2,South,REG
453,2,South,REG
454,2,South,REG
455,2,South,REG
456,2,South,REG
457,2,South,REG
458,2,South,REG
459,2,South,REG
460,3,South,REG
461,3,South,REG
462,3,South,REG
463,3,South,REG
464,3,South,REG
465,3,South,REG
466,3,South,REG
467,3,South,REG
468,3,South,REG
469,3,South,REG
470,3,South,REG
471,3,South,REG
472,3,South,REG
473,3,South,REG
474,3,South,REG
475,3,South,REG
476,3,South,REG
477,3,South,REG
478,3,South,REG
479,3,South,REG
480,3,South,REG
481,3,South,REG
482,3,South,REG
483,3,South,REG
484,3,South,REG
485,3,South,REG
486,3,South,REG
487,3,South,REG
488,3,South,REG
489,3,South,REG
490,3,South,REG
491,3,South,REG
492,3,South,REG
493,3,South,EV
494,3,South,EV
495,3,South,EV
496,3,South,REG
497,3,South,REG
498,3,South,REG
499,3,South,REG
500,3,South,REG
501,3,South,REG
502,3,South,REG
503,3,South,REG
504,3,South,REG
505,3,South,REG
506,3,South,REG
507,3,South,REG
508,3,South,REG
509,3,South,REG
510,3,South,REG
511,3,South,REG
512,3,South,REG
513,3,South,REG
514,3,South,REG
515,3,South,REG
516,3,South,REG
517,3,South,REG
518,3,South,REG
519,3,South,REG
520,3,South,REG
521,3,South,REG
522,3,South,REG
523,3,South,REG
524,3,South,REG
525,3,South,REG
526,3,South,REG
527,3,South,REG
528,3,South,REG
529,3,South,REG
530,3,South,REG
531,3,South,REG
532,3,South,REG
533,3,South,REG
534,3,South,REG
535,3,South,REG
536,3,South,REG
537,3,South,REG
538,3,South,REG
539,3,South,REG
540,3,South,REG
541,3,South,REG
542,3,South,REG
543,3,South,REG
544,3,South,REG
545,3,South,REG
546,3,South,EV
547,3,South,EV
548,3,South,EV
549,3,South,EV
550,3,South,EV
551,3,South,REG
552,3,South,REG
553,3,South,REG
554,3,South,REG
555,3,South,REG
556,3,South,REG
557,3,South,REG
558,3,South,REG
559,3,South,REG
560,3,South,REG
561,3,South,REG
562,3,South,REG
563,3,South,REG
564,3,South,REG
565,3,South,REG
566,3,South,REG
567,3,South,REG
568,3,South,REG
569,3,South,REG
570,3,South,REG
571,3,South,REG
572,3,South,REG
573,3,South,REG
574,3,South,REG
575,3,South,REG
576,3,South,REG
577,3,South,REG
578,3,South,REG
579,3,South,REG
580,3,South,REG
581,3,South,REG
582,3,South,REG
583,3,South,REG
584,3,South,REG
585,3,South,REG
586,3,South,REG
587,3,South,REG
588,3,South,REG
589,3,South,REG
590,3,South,REG
591,3,South,REG
592,3,South,REG
593,3,South,REG
594,3,South,REG
595,3,South,REG
596,3,South,REG
597,3,South,REG
598,3,South,REG
599,3,South,REG
600,3,South,REG
601,3,South,REG
602,3,South,REG
603,3,South,REG
604,3,South,REG
605,3,South,REG
606,3,South,REG
607,3,South,REG
608,3,South,REG
609,3,South,REG
610,3,South,REG
611,3,South,REG
612,3,South,REG
613,3,South,REG
614,3,South,REG
615,3,South,REG
616,3,South,REG
617,3,South,REG
618,3,South,REG
619,3,South,REG
620,3,South,REG
621,3,South,REG
622,3,South,REG
623,3,South,REG
624,3,South,REG
625,3,South,REG
626,3,South,REG
627,3,South,REG
628,4,South,REG
629,4,South,REG
630,4,South,REG
631,4,South,REG
632,4,South,REG
633,4,South,REG
634,4,South,REG
635,4,South,REG
636,4,South,REG
637,4,South,REG
638,4,South,REG
639,4,South,REG
640,4,South,REG
641,4,South,REG
642,4,South,REG
643,4,South,REG
644,4,South,REG
645,4,South,REG
646,4,South,REG
647,4,South,REG
648,4,South,REG
649,4,South,REG
650,4,South,REG
651,4,South,REG
652,4,South,REG
653,4,South,REG
654,4,South,REG
655,4,South,REG
656,4,South,REG
657,4,South,REG
658,4,South,REG
659,4,South,REG
660,4,South,REG
661,4,South,REG
662,4,South,REG
663,4,South,REG
664,4,South,REG
665,4,South,REG
666,4,South,REG
667,4,South,REG
668,4,South,REG
669,4,South,REG
670,4,South,REG
671,4,South,REG
672,4,South,REG
673,4,South,REG
674,4,South,REG
675,4,South,REG
676,4,South,REG
677,4,South,REG
678,4,South,REG
679,4,South,REG
680,4,South,REG
681,4,South,REG
682,4,South,REG
683,4,South,REG
684,4,South,REG
685,4,South,REG
686,4,South,REG
687,4,South,REG
688,4,South,REG
689,4,South,REG
690,4,South,REG
691,4,South,REG
692,4,South,REG
693,4,South,REG
694,4,South,REG
695,4,South,REG
696,4,South,REG
697,4,South,REG
698,4,South,REG
699,4,South,REG
700,4,South,REG
701,4,South,REG
702,4,South,REG
703,4,South,REG
704,4,South,REG
705,4,South,REG
706,4,South,REG
707,4,South,REG
708,4,South,REG
709,4,South,REG
710,4,South,REG
711,4,South,REG
712,4,South,REG
713,4,South,REG
714,4,South,REG
715,4,South,REG
716,4,South,REG
717,4,South,REG
718,4,South,REG
719,4,South,REG
720,4,South,REG
721,4,South,REG
722,4,South,REG
723,4,South,REG
724,4,South,REG
725,4,South,REG
726,4,South,REG
727,4,South,REG
728,4,South,REG
729,4,South,REG
730,4,South,REG
731,4,South,REG
732,4,South,REG
733,4,South,REG
734,4,South,REG
735,4,South,REG
736,4,South,REG
737,4,South,REG
738,4,South,REG
739,4,South,REG
740,4,South,REG
741,4,South,REG
742,4,South,REG
743,4,South,REG
744,4,South,REG
745,4,South,REG
746,4,South,REG
747,4,South,REG
748,4,South,REG
749,4,South,REG
750,4,South,REG
751,4,South,REG
752,4,South,REG
753,4,South,REG
754,4,South,REG
755,4,South,REG
756,4,South,REG
757,4,South,REG
758,4,South,REG
759,4,South,REG
760,4,South,REG
761,4,South,REG
762,4,South,REG
763,4,South,REG
764,4,South,U-Car
765,4,South,U-Car
766,4,South,U-Car
767,4,South,U-Car
768,4,South,U-Car
769,4,South,U-Car
770,4,South,REG
771,4,South,REG
772,4,South,REG
773,4,South,REG
774,4,South,REG
775,4,South,REG
776,4,South,REG
777,4,South,REG
778,4,South,REG
779,4,South,REG
780,4,South,REG
781,4,South,REG
782,4,South,REG
783,4,South,REG
784,4,South,REG
785,4,South,REG
786,4,South,REG
787,4,South,REG
788,4,South,REG
789,4,South,REG
790,4,South,REG
791,4,South,REG
792,5,South,REG
793,5,South,REG
794,5,South,REG
795,5,South,REG
796,5,South,REG
797,5,South,REG
798,5,South,REG
799,5,South,REG
800,5,South,REG
801,5,South,REG
802,5,South,REG
803,5,South,REG
804,5,South,REG
805,5,South,REG
806,5,South,REG
807,5,South,REG
808,5,South,REG
809,5,South,REG
810,5,South,REG
811,5,South,REG
812,5,South,REG
813,5,South,REG
814,5,South,REG
815,5,South,REG
816,5,South,REG
817,5,South,REG
818,5,South,REG
819,5,South,REG
820,5,South,REG
821,5,South,REG
822,5,South,REG
823,5,South,REG
824,5,South,REG
825,5,South,REG
826,5,South,REG
827,5,South,REG
828,5,South,REG
829,5,South,REG
830,5,South,REG
831,5,South,REG
832,5,South,REG
833,5,South,REG
834,5,South,REG
835,5,South,REG
836,5,South,REG
837,5,South,REG
838,5,South,REG
839,5,South,REG
840,5,South,REG
841,5,South,REG
842,5,South,REG
843,5,South,REG
844,5,South,REG
845,5,South,REG
846,5,South,REG
847,5,South,REG
848,5,South,REG
849,5,South,REG
850,5,South,REG
851,5,South,REG
852,5,South,REG
853,5,South,REG
854,5,South,REG
855,5,South,REG
856,5,South,REG
857,5,South,REG
858,5,South,REG
859,5,South,REG
860,5,South,REG
861,5,South,REG
862,5,South,REG
863,5,South,REG
864,5,South,REG
865,5,South,REG
866,5,South,REG
867,5,South,REG
868,5,South,REG
869,5,South,REG
870,5,South,REG
871,5,South,REG
872,5,South,REG
873,5,South,REG
874,5,South,REG
875,5,South,REG
876,5,South,REG
877,5,South,REG
878,5,South,REG
879,5,South,REG
880,5,South,REG
881,5,South,REG
882,5,South,REG
883,5,South,REG
884,5,South,REG
885,5,South,REG
886,5,South,REG
887,5,South,REG
888,5,South,REG
889,5,South,REG
890,5,South,REG
891,5,South,REG
892,5,South,REG
893,5,South,REG
894,5,South,REG
895,5,South,REG
896,5,South,REG
897,5,South,REG
898,5,South,REG
899,5,South,REG
900,5,South,REG
901,5,South,REG
902,5,South,REG
903,5,South,REG
904,5,South,REG
905,5,South,REG
906,5,South,REG
907,5,South,REG
